/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_192.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_192.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_192.jpg, 0, 0, 0, 7.911031E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_307.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_307.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_307.jpg, 0, 0, 0, 7.837929E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_422.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_422.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_422.jpg, 0, 0, 0, 7.927893E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_539.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_539.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_539.jpg, 0, 0, 0, 7.806214E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_654.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_654.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_654.jpg, 0, 0, 0, 7.830202E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_771.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_771.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_771.jpg, 0, 0, 0, 7.849756E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_874.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_874.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_874.jpg, 0, 0, 0, 7.876565E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_04_59_988.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_04_59_988.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_04_59_988.jpg, 0, 0, 0, 7.818145E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_089.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_089.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_089.jpg, 0, 0, 0, 7.957468E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_207.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_207.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_207.jpg, 0, 0, 0, 7.866852E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_323.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_323.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_323.jpg, 0, 0, 0, 7.859571E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_439.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_439.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_439.jpg, 0, 0, 0, 7.735142E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_556.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_556.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_556.jpg, 0, 0, 0, 7.816678E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_671.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_671.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_671.jpg, 0, 0, 0, 7.818787E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_773.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_773.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_773.jpg, 0, 0, 0, 7.821678E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_00_889.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_00_889.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_00_889.jpg, 0, 0, 0, 7.823401E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_006.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_006.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_006.jpg, 0, 0, 0, 7.809293E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_121.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_121.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_121.jpg, 0, 0, 0, 7.794754E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_237.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_237.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_237.jpg, 0, 0, 0, 7.918458E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_338.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_338.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_338.jpg, 0, 0, 0, 7.871332E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_438.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_438.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_438.jpg, 0, 0, 0, 7.812164E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_538.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_538.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_538.jpg, 0, 0, 0, 8.090929E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_639.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_639.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_639.jpg, 0, 0, 0, 7.920613E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_755.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_755.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_755.jpg, 0, 0, 0, 7.952871E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_873.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_873.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_873.jpg, 0, 0, 0, 8.080214E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_01_990.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_01_990.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_01_990.jpg, 0, 0, 0, 7.820896E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_104.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_104.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_104.jpg, 0, 0, 0, 7.799719E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_221.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_221.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_221.jpg, 0, 0, 0, 7.819655E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_340.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_340.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_340.jpg, 0, 0, 0, 7.802037E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_455.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_455.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_455.jpg, 0, 0, 0, 7.817818E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_570.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_570.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_570.jpg, 0, 0, 0, 7.77439E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_671.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_671.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_671.jpg, 0, 0, 0, 7.924624E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_773.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_773.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_773.jpg, 0, 0, 0, 7.824229E-05
/home/efremayichew/Desktop/trainingData/driveTraining/IMG/center_2018_12_08_14_05_02_887.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/left_2018_12_08_14_05_02_887.jpg, /home/efremayichew/Desktop/trainingData/driveTraining/IMG/right_2018_12_08_14_05_02_887.jpg, 0, 0, 0, 7.870152E-05
